MD1 	 MD2	 DMP 	 DM3 	 Br(h-->e-nu) 	 Br(h-->mu-nu) 	 Br(h-->tau-nu) 	 Br(h-->W-h1) 	 Br(W-->e-nu) 	Br(W-->mu-nu) 	 Br(W-->tau-nu)
2.909087e+01 	7.261126e+01 	1.512150e+01 	2.839889e+01 	1.137228e-01 	1.136939e-01 	1.062190e-01 	0.000000e+00 	1.109413e-01 	1.109409e-01 	1.108599e-01 
1.863402e+02 	2.144854e+02 	1.049154e+01 	1.765369e+01 	1.164545e-01 	1.163948e-01 	1.013335e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.333986e+02 	1.879351e+02 	1.616069e+01 	3.837583e+01 	1.133749e-01 	1.133499e-01 	1.068373e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.284287e+01 	1.570045e+02 	8.175499e+01 	4.240664e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.652063e+01 	1.211299e+02 	1.949253e+01 	6.511672e+01 	1.126802e-01 	1.126628e-01 	1.081139e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.885807e+02 	3.254943e+02 	2.271999e+01 	1.419358e+01 	1.122455e-01 	1.122328e-01 	1.088990e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.594147e+01 	6.406924e+01 	1.008869e+01 	2.803908e+01 	1.169183e-01 	1.168532e-01 	1.005387e-01 	0.000000e+00 	1.103695e-01 	1.103691e-01 	1.102885e-01 
1.357273e+02 	2.478329e+02 	2.336968e+01 	8.873590e+01 	1.121846e-01 	1.121726e-01 	1.090158e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.583233e+02 	2.830500e+02 	1.308760e+01 	1.163907e+01 	1.145574e-01 	1.145192e-01 	1.046991e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.016500e+02 	7.362830e+02 	5.207877e+01 	8.255425e+01 	1.112937e-01 	1.112917e-01 	1.106611e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.905420e+02 	2.309397e+02 	2.523400e+01 	1.516369e+01 	1.120267e-01 	1.120165e-01 	1.093051e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.727347e+02 	4.250442e+02 	1.814650e+01 	3.416301e+01 	1.129012e-01 	1.128813e-01 	1.076945e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.007990e+01 	1.940421e+02 	1.642487e+01 	8.753729e+01 	1.133051e-01 	1.132808e-01 	1.069668e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.553806e+01 	1.880919e+02 	4.639144e+01 	6.616243e+01 	1.113606e-01 	1.113578e-01 	1.105462e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.076713e+01 	8.542414e+01 	5.635763e+01 	1.829938e+01 	1.112914e-01 	1.112894e-01 	1.106704e-01 	0.000000e+00 	1.111263e-01 	1.111259e-01 	1.110448e-01 
3.469684e+02 	4.301618e+02 	6.700340e+01 	1.619003e+01 	1.111988e-01 	1.111977e-01 	1.108401e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.443529e+02 	5.170667e+02 	4.809723e+01 	2.461665e+01 	1.113341e-01 	1.113316e-01 	1.105872e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.926734e+01 	1.440840e+02 	2.262879e+01 	6.218790e+01 	1.122645e-01 	1.122516e-01 	1.088737e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.257663e+02 	5.256673e+02 	5.504807e+01 	4.485292e+01 	1.112699e-01 	1.112681e-01 	1.107074e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.964371e+02 	2.700738e+02 	4.013010e+01 	3.350665e+01 	1.114523e-01 	1.114485e-01 	1.103709e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.650913e+02 	7.475270e+02 	8.494465e+01 	9.749101e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.135340e+02 	1.816959e+02 	5.622510e+01 	1.193680e+01 	1.112650e-01 	1.112633e-01 	1.107230e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.235567e+01 	8.080317e+01 	2.334233e+01 	2.510517e+01 	1.122061e-01 	1.121939e-01 	1.089852e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.366325e+02 	5.123035e+02 	5.186843e+01 	2.380265e+01 	1.112962e-01 	1.112942e-01 	1.106580e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.590773e+02 	8.890961e+02 	9.623039e+01 	3.378846e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.050632e+01 	8.303297e+01 	1.825172e+01 	5.427492e+01 	1.129808e-01 	1.129600e-01 	1.075790e-01 	0.000000e+00 	1.092797e-01 	1.092794e-01 	1.091996e-01 
6.563441e+01 	1.436548e+02 	5.824176e+01 	1.977860e+01 	1.112538e-01 	1.112522e-01 	1.107451e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.077156e+01 	1.841660e+02 	7.104735e+01 	9.234707e+01 	1.111934e-01 	1.111923e-01 	1.108479e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.410615e+02 	6.324833e+02 	2.177434e+01 	6.964752e+01 	1.123470e-01 	1.123332e-01 	1.087087e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.701528e+02 	3.178951e+02 	3.390964e+01 	1.383267e+01 	1.116027e-01 	1.115972e-01 	1.100889e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.629515e+01 	6.598377e+01 	2.664424e+01 	1.304438e+01 	1.119547e-01 	1.119452e-01 	1.094497e-01 	0.000000e+00 	1.111307e-01 	1.111304e-01 	1.110492e-01 
6.931163e+02 	7.610707e+02 	1.637268e+01 	5.158175e+01 	1.133118e-01 	1.132874e-01 	1.069429e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.946594e+02 	7.647200e+02 	2.139245e+01 	4.866819e+01 	1.123920e-01 	1.123776e-01 	1.086248e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.148869e+02 	2.539363e+02 	9.623174e+01 	4.281762e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.294427e+02 	2.767752e+02 	2.669612e+01 	2.063635e+01 	1.119254e-01 	1.119163e-01 	1.094913e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.178148e+01 	6.902698e+01 	2.122566e+01 	3.601985e+01 	1.124934e-01 	1.124780e-01 	1.084661e-01 	0.000000e+00 	1.095789e-01 	1.095785e-01 	1.094985e-01 
3.959928e+02 	4.606683e+02 	1.461886e+01 	5.005663e+01 	1.138740e-01 	1.138435e-01 	1.059267e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.033283e+02 	5.600500e+02 	3.220378e+01 	2.451796e+01 	1.116586e-01 	1.116524e-01 	1.099818e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.333407e+01 	5.550863e+01 	1.327795e+01 	2.889662e+01 	1.145476e-01 	1.145095e-01 	1.047479e-01 	0.000000e+00 	1.092402e-01 	1.092399e-01 	1.091601e-01 
8.133675e+01 	2.127318e+02 	3.937010e+01 	9.202495e+01 	1.114713e-01 	1.114673e-01 	1.103399e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.274448e+01 	1.370588e+02 	6.528241e+01 	1.903189e+01 	1.112142e-01 	1.112130e-01 	1.108175e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.190456e+01 	5.558376e+01 	1.338672e+01 	1.029249e+01 	1.144310e-01 	1.143943e-01 	1.049418e-01 	0.000000e+00 	1.110790e-01 	1.110786e-01 	1.109975e-01 
7.182251e+01 	1.375661e+02 	3.854009e+01 	2.720352e+01 	1.114894e-01 	1.114852e-01 	1.103067e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.074467e+02 	3.935419e+02 	2.973311e+01 	5.636211e+01 	1.117606e-01 	1.117533e-01 	1.097950e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.835872e+02 	5.357097e+02 	3.048625e+01 	2.163620e+01 	1.117262e-01 	1.117193e-01 	1.098563e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.942124e+01 	1.938290e+02 	6.593457e+01 	6.847322e+01 	1.112102e-01 	1.112089e-01 	1.108249e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.566982e+02 	2.561328e+02 	5.262929e+01 	4.680529e+01 	1.112923e-01 	1.112902e-01 	1.106707e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.972567e+02 	3.063203e+02 	6.294950e+01 	4.611412e+01 	1.112210e-01 	1.112197e-01 	1.108024e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.303327e+01 	1.001138e+02 	7.116656e+01 	1.591400e+01 	1.111978e-01 	1.111968e-01 	1.108354e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.065441e+01 	1.010281e+02 	4.323943e+01 	1.713425e+01 	1.114103e-01 	1.114070e-01 	1.104554e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.384328e+02 	1.866996e+02 	2.517938e+01 	2.308745e+01 	1.120321e-01 	1.120219e-01 	1.092970e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.307314e+01 	1.373930e+02 	2.579930e+01 	7.852051e+01 	1.120047e-01 	1.119947e-01 	1.093561e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.183865e+02 	9.938697e+02 	1.926140e+01 	5.622185e+01 	1.126961e-01 	1.126785e-01 	1.080652e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.042765e+02 	2.499343e+02 	2.633277e+01 	1.932504e+01 	1.119493e-01 	1.119399e-01 	1.094478e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.505128e+02 	5.721046e+02 	8.474213e+01 	3.684966e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.248350e+01 	7.097666e+01 	3.654446e+01 	2.194870e+01 	1.115753e-01 	1.115702e-01 	1.101509e-01 	0.000000e+00 	1.105640e-01 	1.105636e-01 	1.104829e-01 
1.313532e+01 	1.087213e+02 	2.073792e+01 	7.484804e+01 	1.125486e-01 	1.125326e-01 	1.083642e-01 	0.000000e+00 	1.096762e-01 	1.096758e-01 	1.095957e-01 
5.015717e+01 	1.086870e+02 	1.771680e+01 	4.081301e+01 	1.130033e-01 	1.129823e-01 	1.075210e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.436423e+02 	3.770204e+02 	3.768147e+01 	9.569662e+01 	1.115025e-01 	1.114981e-01 	1.102761e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.216811e+02 	7.771994e+02 	4.024936e+01 	1.526896e+01 	1.114470e-01 	1.114432e-01 	1.103739e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.765150e+01 	1.042234e+02 	3.859828e+01 	2.797366e+01 	1.114958e-01 	1.114916e-01 	1.102969e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.070744e+02 	2.171091e+02 	9.209927e+01 	1.793538e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.695955e+01 	1.380849e+02 	7.639477e+01 	4.473053e+01 	1.111919e-01 	1.111825e-01 	1.108824e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.538625e+02 	3.052179e+02 	3.500509e+01 	1.635031e+01 	1.115704e-01 	1.115653e-01 	1.101495e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.879685e+02 	3.891298e+02 	4.029129e+01 	6.087006e+01 	1.114481e-01 	1.114444e-01 	1.103765e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.868372e+01 	1.322902e+02 	1.608527e+01 	2.752118e+01 	1.133990e-01 	1.133736e-01 	1.067963e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.246564e+01 	1.870816e+02 	4.130257e+01 	5.331342e+01 	1.114343e-01 	1.114308e-01 	1.104081e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.663841e+02 	8.882944e+02 	8.834555e+01 	3.356470e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.056125e+02 	2.420153e+02 	6.204371e+01 	7.435901e+01 	1.112281e-01 	1.112267e-01 	1.107917e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.018382e+02 	2.124856e+02 	9.528136e+01 	1.536603e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999997e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.205410e+02 	1.619006e+02 	2.067110e+01 	2.068850e+01 	1.124900e-01 	1.124747e-01 	1.084544e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.152327e+01 	1.979916e+02 	9.016619e+01 	2.630213e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.747778e+02 	4.065845e+02 	1.617754e+01 	1.562910e+01 	1.133667e-01 	1.133417e-01 	1.068462e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.872926e+01 	1.645910e+02 	4.789462e+01 	3.796716e+01 	1.113424e-01 	1.113399e-01 	1.105799e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.670013e+01 	7.115311e+01 	4.238225e+01 	1.207072e+01 	1.114423e-01 	1.114387e-01 	1.103961e-01 	0.000000e+00 	1.110729e-01 	1.110726e-01 	1.109915e-01 
2.412170e+02 	2.902568e+02 	1.161627e+01 	3.742356e+01 	1.154785e-01 	1.154300e-01 	1.030560e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.012326e+02 	5.630011e+02 	1.906419e+01 	4.270434e+01 	1.127307e-01 	1.127126e-01 	1.080049e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.856007e+01 	1.001755e+02 	1.405882e+01 	3.755662e+01 	1.141127e-01 	1.140795e-01 	1.055099e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.249327e+02 	3.947146e+02 	2.269051e+01 	4.709145e+01 	1.122482e-01 	1.122355e-01 	1.088933e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.881190e+01 	4.770022e+01 	1.563483e+01 	1.325350e+01 	1.135794e-01 	1.135520e-01 	1.064842e-01 	0.000000e+00 	1.099317e-01 	1.099314e-01 	1.098511e-01 
1.051756e+01 	5.033259e+01 	1.453439e+01 	2.528064e+01 	1.140214e-01 	1.139892e-01 	1.056975e-01 	0.000000e+00 	1.089576e-01 	1.089573e-01 	1.088777e-01 
2.083920e+02 	2.864552e+02 	1.647185e+01 	6.159137e+01 	1.132881e-01 	1.132640e-01 	1.069923e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.315942e+01 	1.431147e+02 	2.990357e+01 	3.005175e+01 	1.117586e-01 	1.117514e-01 	1.098061e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.297744e+02 	2.017285e+02 	4.846088e+01 	2.349313e+01 	1.113336e-01 	1.113311e-01 	1.105945e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.413391e+01 	1.477143e+02 	2.301016e+01 	6.057022e+01 	1.122250e-01 	1.122126e-01 	1.089459e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.218849e+01 	1.619981e+02 	1.366068e+01 	7.614889e+01 	1.142827e-01 	1.142477e-01 	1.052005e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.736288e+01 	9.962387e+01 	4.595332e+01 	3.630767e+01 	1.113876e-01 	1.113846e-01 	1.104968e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.089318e+02 	6.618278e+02 	4.193726e+01 	1.095873e+01 	1.114175e-01 	1.114140e-01 	1.104298e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.207965e+01 	1.270003e+02 	1.261034e+01 	8.231032e+01 	1.148468e-01 	1.148055e-01 	1.041971e-01 	0.000000e+00 	1.110656e-01 	1.110653e-01 	1.109842e-01 
1.202041e+01 	7.088413e+01 	4.006829e+01 	1.879542e+01 	1.114955e-01 	1.114913e-01 	1.102975e-01 	0.000000e+00 	1.107031e-01 	1.107028e-01 	1.106219e-01 
9.698565e+02 	1.085236e+03 	1.978896e+01 	9.559018e+01 	1.126115e-01 	1.125947e-01 	1.082201e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.088848e+02 	4.460071e+02 	1.227704e+01 	2.484520e+01 	1.150232e-01 	1.149799e-01 	1.038635e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.833065e+02 	6.016118e+02 	2.318799e+01 	9.511723e+01 	1.121979e-01 	1.121858e-01 	1.089839e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.603154e+02 	1.874808e+02 	1.023876e+01 	1.692657e+01 	1.167188e-01 	1.166560e-01 	1.008705e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.306521e+02 	2.383745e+02 	1.928569e+01 	8.843669e+01 	1.126975e-01 	1.126798e-01 	1.080734e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.272139e+01 	9.926418e+01 	2.861418e+01 	5.792860e+01 	1.118725e-01 	1.118640e-01 	1.096041e-01 	0.000000e+00 	1.101307e-01 	1.101304e-01 	1.100499e-01 
7.716154e+02 	8.597514e+02 	5.931405e+01 	2.882200e+01 	1.112392e-01 	1.112376e-01 	1.107617e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.463097e+02 	1.894025e+02 	2.359598e+01 	1.949685e+01 	1.121633e-01 	1.121515e-01 	1.090547e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.344067e+01 	1.651187e+02 	7.915903e+01 	1.251902e+01 	1.111316e-01 	1.111269e-01 	1.110396e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.355173e+02 	6.372017e+02 	5.602965e+01 	4.565474e+01 	1.112621e-01 	1.112604e-01 	1.107207e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.072295e+02 	1.017058e+03 	4.745190e+01 	6.237642e+01 	1.113400e-01 	1.113374e-01 	1.105724e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.554492e+02 	6.978986e+02 	1.931588e+01 	2.313347e+01 	1.126877e-01 	1.126701e-01 	1.080822e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.908931e+02 	5.481352e+02 	7.233360e+01 	8.490855e+01 	1.111737e-01 	1.111728e-01 	1.108830e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.935824e+02 	6.359538e+02 	2.802599e+01 	1.434542e+01 	1.118448e-01 	1.118366e-01 	1.096353e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.726535e+02 	6.132829e+02 	2.783829e+01 	1.279111e+01 	1.118553e-01 	1.118469e-01 	1.096161e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.125599e+02 	5.017085e+02 	5.555473e+01 	3.359396e+01 	1.112662e-01 	1.112644e-01 	1.107146e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.542154e+02 	5.802230e+02 	1.007315e+01 	1.593439e+01 	1.168988e-01 	1.168340e-01 	1.005488e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.031525e+02 	2.344986e+02 	1.918591e+01 	1.216027e+01 	1.127123e-01 	1.126945e-01 	1.080435e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.925438e+02 	2.499954e+02 	3.503934e+01 	2.241227e+01 	1.115703e-01 	1.115651e-01 	1.101512e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.715013e+02 	2.082045e+02 	1.464821e+01 	2.205496e+01 	1.138654e-01 	1.138350e-01 	1.059469e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.186489e+01 	1.915212e+02 	5.199374e+01 	9.766262e+01 	1.113061e-01 	1.113040e-01 	1.106484e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.362385e+01 	9.290782e+01 	1.445494e+01 	2.482903e+01 	1.139496e-01 	1.139182e-01 	1.058032e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.504605e+01 	1.707307e+02 	9.308290e+01 	6.260180e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.941888e+01 	1.102258e+02 	1.256708e+01 	6.823988e+01 	1.148758e-01 	1.148341e-01 	1.041466e-01 	0.000000e+00 	1.108556e-01 	1.108553e-01 	1.107743e-01 
2.302376e+02 	2.744635e+02 	1.115301e+01 	3.307294e+01 	1.158453e-01 	1.157926e-01 	1.024063e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.615220e+02 	4.617288e+02 	6.099628e+01 	3.921055e+01 	1.112305e-01 	1.112291e-01 	1.107817e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.445937e+01 	7.341060e+01 	1.444854e+01 	1.450268e+01 	1.139558e-01 	1.139244e-01 	1.057936e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.406713e+01 	1.518462e+02 	1.248456e+01 	5.529449e+01 	1.149019e-01 	1.148600e-01 	1.040895e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.214738e+01 	1.066130e+02 	6.275494e+01 	1.171066e+01 	1.112319e-01 	1.112305e-01 	1.107841e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.996417e+02 	2.802954e+02 	4.587143e+01 	3.478223e+01 	1.113627e-01 	1.113599e-01 	1.105379e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.546963e+02 	2.358552e+02 	6.232829e+01 	1.883062e+01 	1.112251e-01 	1.112238e-01 	1.107958e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.986869e+02 	2.355964e+02 	1.460614e+01 	2.230338e+01 	1.138808e-01 	1.138501e-01 	1.059184e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.363862e+01 	6.713105e+01 	3.503893e+01 	1.845349e+01 	1.116135e-01 	1.116079e-01 	1.100806e-01 	0.000000e+00 	1.105786e-01 	1.105782e-01 	1.104975e-01 
9.208250e+02 	1.075891e+03 	9.170327e+01 	6.336268e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.800470e+01 	1.264995e+02 	1.742314e+01 	4.107168e+01 	1.130631e-01 	1.130414e-01 	1.074095e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.143956e+02 	5.571290e+02 	8.877270e+01 	5.396063e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.090463e+01 	9.091666e+01 	1.156904e+01 	6.844299e+01 	1.156347e-01 	1.155843e-01 	1.028192e-01 	0.000000e+00 	1.089348e-01 	1.089345e-01 	1.088549e-01 
5.600180e+01 	9.918368e+01 	3.277182e+01 	1.041006e+01 	1.116491e-01 	1.116431e-01 	1.100113e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.676938e+01 	8.138127e+01 	1.053062e+01 	2.408127e+01 	1.164285e-01 	1.163692e-01 	1.013894e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.902982e+02 	6.623085e+02 	1.581499e+01 	5.619532e+01 	1.134707e-01 	1.134446e-01 	1.066550e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.641052e+01 	6.950432e+01 	2.524808e+01 	1.784573e+01 	1.120516e-01 	1.120411e-01 	1.092711e-01 	0.000000e+00 	1.111074e-01 	1.111071e-01 	1.110259e-01 
1.177318e+02 	1.525744e+02 	1.798980e+01 	1.685285e+01 	1.129370e-01 	1.129167e-01 	1.076360e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.517783e+02 	2.985569e+02 	2.864751e+01 	1.813112e+01 	1.118139e-01 	1.118060e-01 	1.096973e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.881297e+01 	1.048864e+02 	1.276455e+01 	4.330890e+01 	1.147464e-01 	1.147061e-01 	1.043722e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.002569e+02 	8.802433e+02 	6.145489e+01 	1.853147e+01 	1.112262e-01 	1.112248e-01 	1.107855e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.341852e+02 	4.160435e+02 	6.703977e+01 	1.481859e+01 	1.111987e-01 	1.111976e-01 	1.108404e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.206330e+02 	3.991914e+02 	5.491791e+01 	2.364047e+01 	1.112715e-01 	1.112697e-01 	1.107058e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.198993e+01 	1.102580e+02 	2.160509e+01 	7.666302e+01 	1.124447e-01 	1.124298e-01 	1.085550e-01 	0.000000e+00 	1.096222e-01 	1.096219e-01 	1.095418e-01 
2.962576e+01 	1.042375e+02 	4.728734e+01 	2.732442e+01 	1.113599e-01 	1.113572e-01 	1.105488e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.672612e+01 	6.160630e+01 	2.004934e+01 	2.483084e+01 	1.126290e-01 	1.126121e-01 	1.082148e-01 	0.000000e+00 	1.099893e-01 	1.099890e-01 	1.099087e-01 
