MD1 	 MD2	 DMP 	 DM3 	 Br(h2->e+e-h1) 	 Br(h2->mu+mu-h1) 	 Br(h2->tau+tau-h1) 	 Br(h2->n+n-h1) 	 Br(h2->Zh1) 	 Br(Z->e+e-) 	 Br(Z->mu+mu-) 	 Br(Z->tau+tau-) 	 Br(Z->n+n-)
4.610946e+01 	7.490938e+01 	1.444062e+01 	1.435931e+01 	3.217234e-02 	3.216993e-02 	3.144305e-02 	6.359758e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.664305e+02 	7.953918e+02 	1.468601e+01 	1.427526e+01 	3.314883e-02 	3.314634e-02 	3.239482e-02 	6.552791e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.535708e+01 	1.533483e+02 	4.402692e+01 	9.396435e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	6.434294e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.520045e+02 	2.396959e+02 	5.386100e+01 	3.383037e+01 	3.399134e-02 	3.398776e-02 	3.381594e-02 	6.719336e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.304997e+01 	1.158948e+02 	3.345145e+01 	6.939342e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.687128e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.181223e+01 	1.074169e+02 	6.914086e+01 	2.646379e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.056421e+02 	2.596619e+02 	6.512759e+01 	8.889221e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.110559e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.272422e+02 	2.320714e+02 	5.867719e+01 	4.615200e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.966379e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.263640e+01 	1.358122e+02 	9.799818e+01 	2.517765e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.998182e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.277844e+02 	5.843216e+02 	4.610124e+01 	1.043592e+01 	3.459943e-02 	3.459853e-02 	3.432031e-02 	6.839541e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.722138e+01 	1.339812e+02 	1.267048e+01 	4.408937e+01 	1.937601e-02 	1.937551e-02 	1.922183e-02 	3.830208e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.370874e+01 	6.621262e+01 	1.037553e+01 	1.212835e+01 	3.161003e-02 	3.160631e-02 	3.048637e-02 	6.248604e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.136695e+01 	2.156121e+02 	8.913736e+01 	4.510775e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.993703e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.947712e+02 	1.094144e+03 	7.361811e+01 	2.575464e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.997745e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.123264e+01 	8.374573e+01 	2.777081e+01 	2.474228e+01 	3.150753e-02 	3.150667e-02 	3.123430e-02 	6.228339e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.216815e+02 	2.554059e+02 	4.845795e+01 	8.526643e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.123204e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.491426e+02 	2.414231e+02 	2.306715e+01 	6.921331e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.361662e+01 	6.958018e+01 	4.486152e+01 	1.110205e+01 	3.457131e-02 	3.457049e-02 	3.430257e-02 	6.833984e-02 	0.000000e+00 	3.436829e-02 	3.436802e-02 	3.429092e-02 	6.793851e-02 
1.508478e+01 	6.902864e+01 	2.255050e+01 	3.139336e+01 	2.579655e-02 	2.579589e-02 	2.558575e-02 	5.099406e-02 	0.000000e+00 	3.430808e-02 	3.430781e-02 	3.423085e-02 	6.781949e-02 
5.056947e+01 	1.161554e+02 	1.337884e+01 	5.220712e+01 	1.777541e-02 	1.777503e-02 	1.765900e-02 	3.513804e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.835704e+02 	6.178795e+02 	2.316916e+01 	1.113989e+01 	3.485951e-02 	3.485756e-02 	3.426541e-02 	6.890953e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.159779e+02 	7.998590e+02 	4.457693e+01 	3.930411e+01 	3.341848e-02 	3.341411e-02 	3.322325e-02 	6.606093e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.742502e+02 	3.193230e+02 	2.935847e+01 	1.571439e+01 	3.436901e-02 	3.436778e-02 	3.398754e-02 	6.793994e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.192094e+01 	6.091499e+01 	2.571542e+01 	1.327864e+01 	3.415094e-02 	3.414949e-02 	3.369796e-02 	6.750885e-02 	0.000000e+00 	3.434471e-02 	3.434444e-02 	3.426739e-02 	6.789189e-02 
4.802443e+02 	5.785033e+02 	1.471777e+01 	8.354117e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	5.508687e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.825296e+01 	1.555863e+02 	2.238851e+01 	7.494478e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	7.966541e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.599288e+02 	4.375730e+02 	4.638937e+01 	3.125482e+01 	3.384405e-02 	3.384347e-02 	3.366612e-02 	6.690222e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.386732e+01 	6.551557e+01 	1.719767e+01 	3.445058e+01 	2.143564e-02 	2.143508e-02 	2.125069e-02 	4.237353e-02 	0.000000e+00 	3.419015e-02 	3.418988e-02 	3.411318e-02 	6.758636e-02 
2.104360e+02 	3.075736e+02 	6.911269e+01 	2.802488e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.461891e+02 	6.180318e+02 	5.783505e+01 	1.400762e+01 	3.446792e-02 	3.446729e-02 	3.426566e-02 	6.813548e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.850656e+02 	8.694414e+02 	6.955651e+01 	1.481929e+01 	3.442156e-02 	3.441725e-02 	3.422438e-02 	6.804380e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.557443e+01 	1.167087e+02 	8.605967e+01 	1.507457e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.998837e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.388338e+02 	4.045258e+02 	1.751665e+01 	4.817534e+01 	2.324436e-02 	2.324387e-02 	2.309074e-02 	4.594896e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.969546e+01 	1.350981e+02 	1.779545e+01 	8.760718e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	5.063832e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.381745e+01 	1.464502e+02 	4.317199e+01 	6.946074e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.697258e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.689631e+01 	7.113476e+01 	1.775069e+01 	3.648775e+01 	2.159585e-02 	2.159531e-02 	2.142001e-02 	4.269022e-02 	0.000000e+00 	3.429860e-02 	3.429833e-02 	3.422139e-02 	6.780075e-02 
1.031918e+01 	8.063978e+01 	4.659242e+01 	2.372818e+01 	3.337874e-02 	3.337812e-02 	3.318120e-02 	6.598237e-02 	0.000000e+00 	3.440765e-02 	3.440738e-02 	3.433019e-02 	6.801631e-02 
1.372281e+01 	4.340350e+01 	1.004572e+01 	1.963498e+01 	2.299491e-02 	2.299339e-02 	2.252367e-02 	4.545585e-02 	0.000000e+00 	3.372962e-02 	3.372935e-02 	3.365368e-02 	6.667599e-02 
8.437168e+02 	9.361855e+02 	6.222766e+01 	3.024103e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.920874e+01 	1.681112e+02 	5.551822e+01 	5.338427e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.929115e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.866468e+02 	2.255206e+02 	1.050478e+01 	2.836905e+01 	2.281611e-02 	2.281507e-02 	2.249885e-02 	4.510239e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.454753e+02 	8.806302e+02 	2.468634e+01 	1.046856e+01 	3.492584e-02 	3.492397e-02 	3.435397e-02 	6.904065e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.978667e+01 	7.821479e+01 	2.774390e+01 	2.068423e+01 	3.263247e-02 	3.263146e-02 	3.231615e-02 	6.450717e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.917414e+02 	8.677105e+02 	5.564447e+01 	2.032463e+01 	3.438357e-02 	3.438297e-02 	3.419690e-02 	6.796871e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.493609e+02 	9.213251e+02 	9.246144e+01 	7.950276e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.955993e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.802085e+02 	4.139603e+02 	8.116455e+01 	5.258723e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.991460e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.677036e+02 	5.385374e+02 	3.970338e+01 	3.113042e+01 	3.346035e-02 	3.345971e-02 	3.326021e-02 	6.614372e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.320410e+02 	9.757981e+02 	8.637364e+01 	5.738342e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.992137e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.050444e+02 	8.254596e+02 	3.069839e+01 	8.971680e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	7.834532e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.922211e+02 	9.253384e+02 	9.029243e+01 	4.282493e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.997699e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.085197e+02 	7.782791e+02 	2.706555e+01 	4.269385e+01 	2.948749e-02 	2.948691e-02 	2.930743e-02 	5.829025e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.256801e+02 	2.094409e+02 	4.845541e+01 	3.530544e+01 	3.361491e-02 	3.361032e-02 	3.341588e-02 	6.644924e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.408412e+02 	1.985469e+02 	2.239671e+01 	3.530895e+01 	2.836038e-02 	2.835967e-02 	2.813849e-02 	5.606220e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.960506e+01 	7.120177e+01 	1.577052e+01 	1.582619e+01 	3.173267e-02 	3.173067e-02 	3.112296e-02 	6.272844e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.840310e+02 	7.764287e+02 	1.146344e+01 	8.093423e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.650502e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.069627e+02 	9.729866e+02 	4.006358e+01 	2.596030e+01 	3.392238e-02 	3.392166e-02 	3.369955e-02 	6.705700e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.059769e+01 	9.750500e+01 	3.471916e+01 	2.218816e+01 	3.338625e-02 	3.338541e-02 	3.312451e-02 	6.599719e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.299686e+01 	1.576913e+02 	9.650660e+01 	2.818787e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.998378e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.457355e+01 	5.678932e+01 	1.979198e+01 	1.242380e+01 	3.394763e-02 	3.394562e-02 	3.332697e-02 	6.710694e-02 	0.000000e+00 	3.431540e-02 	3.431513e-02 	3.423815e-02 	6.783396e-02 
1.838834e+01 	4.104553e+01 	1.210439e+01 	1.055280e+01 	3.305262e-02 	3.304890e-02 	3.192069e-02 	6.533773e-02 	0.000000e+00 	3.380684e-02 	3.380657e-02 	3.373073e-02 	6.682863e-02 
3.055943e+02 	3.526990e+02 	2.616388e+01 	2.094085e+01 	3.336240e-02 	3.336129e-02 	3.301523e-02 	6.595009e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.947953e+02 	9.184411e+02 	6.243523e+01 	6.121056e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.973431e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.401315e+01 	4.941344e+01 	1.270257e+01 	1.269772e+01 	3.185580e-02 	3.185288e-02 	3.096612e-02 	6.297186e-02 	0.000000e+00 	3.411916e-02 	3.411888e-02 	3.404235e-02 	6.744602e-02 
4.374525e+01 	6.991884e+01 	1.156164e+01 	1.461196e+01 	3.036973e-02 	3.036704e-02 	2.955337e-02 	6.003425e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.204689e+01 	1.174653e+02 	2.351370e+01 	6.190473e+01 	2.185853e-02 	2.185530e-02 	2.174755e-02 	4.320946e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.014089e+02 	1.501157e+02 	3.624407e+01 	1.246278e+01 	3.462508e-02 	3.462398e-02 	3.428347e-02 	6.844613e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.990935e+02 	1.100947e+03 	4.897717e+01 	5.287625e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.933819e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.810255e+02 	5.501365e+02 	1.258072e+01 	5.653030e+01 	1.854924e-02 	1.854887e-02 	1.843457e-02 	3.666773e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.522834e+02 	2.342424e+02 	2.633082e+01 	5.562818e+01 	2.671378e-02 	2.671337e-02 	2.658485e-02 	5.280725e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.198665e+01 	7.280650e+01 	2.155360e+01 	2.926626e+01 	2.702312e-02 	2.702236e-02 	2.678087e-02 	5.341872e-02 	0.000000e+00 	3.439837e-02 	3.439810e-02 	3.432093e-02 	6.799797e-02 
2.934422e+01 	1.224980e+02 	6.701449e+01 	2.613934e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.737380e+01 	2.281026e+02 	7.892830e+01 	6.180053e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.973763e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.583518e+01 	6.212973e+01 	1.044302e+01 	2.585153e+01 	2.134845e-02 	2.134742e-02 	2.102828e-02 	4.220117e-02 	0.000000e+00 	3.431163e-02 	3.431136e-02 	3.423439e-02 	6.782650e-02 
2.058947e+02 	2.352035e+02 	1.647257e+01 	1.283620e+01 	3.404209e-02 	3.403959e-02 	3.328444e-02 	6.729368e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.695485e+01 	1.505881e+02 	4.335081e+01 	1.028242e+01 	3.463789e-02 	3.463694e-02 	3.433947e-02 	6.847142e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.780105e+01 	7.376695e+01 	1.130511e+01 	2.466079e+01 	2.345476e-02 	2.345359e-02 	2.309283e-02 	4.636489e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.390408e+01 	1.324536e+02 	1.026032e+01 	3.828916e+01 	1.889667e-02 	1.889607e-02 	1.870976e-02 	3.735452e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.241748e+02 	4.696522e+02 	6.811106e+01 	7.736639e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.928052e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.273149e+02 	6.626898e+02 	1.480755e+01 	2.056727e+01 	3.023961e-02 	3.023801e-02 	2.974954e-02 	5.977702e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.309400e+02 	2.214823e+02 	2.070094e+01 	6.984141e+01 	2.404963e-02 	2.404703e-02 	2.394422e-02 	4.754079e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.034911e+01 	4.406620e+01 	1.724646e+01 	1.647063e+01 	3.006432e-02 	3.006277e-02 	2.957797e-02 	5.943050e-02 	0.000000e+00 	3.375417e-02 	3.375390e-02 	3.367819e-02 	6.672453e-02 
3.150351e+01 	1.761442e+02 	9.110129e+01 	5.353939e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.982261e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.248379e+02 	5.176693e+02 	5.939589e+01 	3.343551e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.335629e+01 	1.450888e+02 	8.028355e+01 	1.144891e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.995542e+02 	2.239712e+02 	1.154256e+01 	1.287444e+01 	3.249880e-02 	3.249548e-02 	3.149593e-02 	6.424295e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.549208e+01 	8.380156e+01 	1.685497e+01 	4.145451e+01 	2.066201e-02 	2.066152e-02 	2.050694e-02 	4.084421e-02 	0.000000e+00 	3.438947e-02 	3.438920e-02 	3.431206e-02 	6.798038e-02 
1.142617e+02 	1.395033e+02 	1.168579e+01 	1.355582e+01 	3.192188e-02 	3.191881e-02 	3.099617e-02 	6.310250e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.903852e+02 	2.436854e+02 	2.501464e+01 	2.828553e+01 	3.136010e-02 	3.135922e-02 	3.108641e-02 	6.199196e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.607472e+01 	1.296732e+02 	3.188308e+01 	2.171543e+01 	3.349445e-02 	3.349353e-02 	3.320646e-02 	6.621113e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.353720e+01 	1.224542e+02 	2.011965e+01 	8.879738e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.574419e-01 	3.429778e-02 	3.429751e-02 	3.422057e-02 	6.779912e-02 
3.331765e+02 	4.108977e+02 	6.225929e+01 	1.546189e+01 	3.443616e-02 	3.443556e-02 	3.425536e-02 	6.807264e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.405758e+02 	8.474439e+02 	8.457722e+01 	2.229090e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999596e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.152435e+02 	9.991548e+02 	5.930537e+01 	2.460601e+01 	3.433983e-02 	3.433536e-02 	3.413949e-02 	6.788224e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.873471e+01 	5.722873e+01 	1.666087e+01 	1.183315e+01 	3.383234e-02 	3.382981e-02 	3.306063e-02 	6.687906e-02 	0.000000e+00 	3.437026e-02 	3.436999e-02 	3.429289e-02 	6.794240e-02 
1.581007e+02 	1.914334e+02 	1.740069e+01 	1.593202e+01 	3.300292e-02 	3.300097e-02 	3.241389e-02 	6.523944e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.356208e+02 	1.865204e+02 	3.187846e+01 	1.902121e+01 	3.402022e-02 	3.401921e-02 	3.370419e-02 	6.725045e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.029359e+01 	1.182521e+02 	7.763618e+01 	2.032236e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.992792e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.747021e+01 	5.320221e+01 	1.422692e+01 	2.150508e+01 	2.599025e-02 	2.598899e-02 	2.559756e-02 	5.137699e-02 	0.000000e+00 	3.404811e-02 	3.404784e-02 	3.397146e-02 	6.730558e-02 
1.090348e+01 	1.391348e+02 	4.783119e+01 	8.040008e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.285899e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.959292e+02 	2.209315e+02 	1.429666e+01 	1.070565e+01 	3.459188e-02 	3.458848e-02 	3.356966e-02 	6.838049e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.598250e+02 	3.516636e+02 	1.869493e+01 	7.314358e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.631393e+01 	7.219638e+01 	1.073626e+01 	3.514619e+01 	1.832832e-02 	1.832771e-02 	1.813712e-02 	3.623102e-02 	0.000000e+00 	3.433676e-02 	3.433649e-02 	3.425946e-02 	6.787618e-02 
1.416842e+02 	2.187031e+02 	1.344884e+01 	6.357012e+01 	1.770568e-02 	1.770538e-02 	1.761154e-02 	3.500021e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.528418e+01 	1.454080e+02 	3.882849e+01 	7.129532e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.584062e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.223191e+01 	1.084490e+02 	3.084694e+01 	1.537020e+01 	3.429619e-02 	3.429503e-02 	3.393351e-02 	6.779598e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.105032e+02 	1.722296e+02 	1.004217e+01 	5.168415e+01 	1.655110e-02 	1.655072e-02 	1.643284e-02 	3.271786e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.255618e+01 	1.183985e+02 	2.863643e+01 	2.720589e+01 	3.177261e-02 	3.177178e-02 	3.151498e-02 	6.280741e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.721838e+01 	1.626051e+02 	8.915636e+01 	1.623039e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999701e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.981098e+02 	1.043928e+03 	1.245002e+01 	3.336838e+01 	2.339378e-02 	2.339297e-02 	2.314010e-02 	4.624432e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.435373e+02 	2.645716e+02 	1.008812e+01 	1.094608e+01 	3.322993e-02 	3.322543e-02 	3.187596e-02 	6.568823e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.364026e+02 	5.161383e+02 	6.212345e+01 	1.761220e+01 	3.441314e-02 	3.441258e-02 	3.423941e-02 	6.802715e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.952723e+01 	1.140799e+02 	2.104604e+01 	3.350660e+01 	2.719757e-02 	2.719685e-02 	2.697014e-02 	5.376358e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.417771e+02 	6.048474e+02 	1.450313e+01 	4.856718e+01 	2.124436e-02 	2.124388e-02 	2.109617e-02 	4.199539e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.384153e+01 	1.549421e+02 	8.811091e+01 	1.298970e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999816e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.308550e+01 	1.127485e+02 	5.960603e+01 	2.005694e+01 	3.431284e-02 	3.431228e-02 	3.413927e-02 	6.782887e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.128753e+01 	6.155967e+01 	2.517529e+01 	1.509685e+01 	3.361692e-02 	3.361556e-02 	3.319364e-02 	6.645321e-02 	0.000000e+00 	3.434623e-02 	3.434596e-02 	3.426891e-02 	6.789490e-02 
1.211454e+02 	1.689396e+02 	3.702670e+01 	1.076755e+01 	3.469811e-02 	3.469697e-02 	3.434581e-02 	6.859049e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.822951e+02 	4.853889e+02 	4.871626e+01 	5.437753e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.927313e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
