MD1 	 MD2	 DMP 	 DM2 	 Br(h+->e+nu) 	 Br(h+->mu+nu) 	 Br(h+->tau+nu) 	 Br(h+->W-h1) 	 Br(W-->e+nu) 	Br(W-->mu+nu) 	 Br(W-->tau+nu)
4.059516e+01 	8.848304e+01 	2.056974e+01 	2.731815e+01 	1.125171e-01 	1.125015e-01 	1.084121e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.441738e+01 	1.298632e+02 	1.304743e+01 	4.239844e+01 	1.145854e-01 	1.145470e-01 	1.046567e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.464859e+02 	6.290464e+02 	5.552357e+01 	2.703701e+01 	1.112658e-01 	1.112641e-01 	1.107137e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.253523e+02 	7.499984e+02 	1.329541e+01 	1.135065e+01 	1.144487e-01 	1.144118e-01 	1.048889e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.962058e+02 	3.423454e+02 	3.438178e+01 	1.175784e+01 	1.115881e-01 	1.115828e-01 	1.101157e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.842508e+02 	1.013203e+03 	1.159348e+01 	1.735872e+01 	1.154926e-01 	1.154439e-01 	1.030243e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.401596e+02 	2.139654e+02 	4.426580e+01 	2.953999e+01 	1.113856e-01 	1.113826e-01 	1.104970e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.375521e+01 	1.099061e+02 	4.889569e+01 	3.725518e+01 	1.113452e-01 	1.113427e-01 	1.105755e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.365261e+02 	8.555361e+02 	8.231623e+01 	3.669379e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.635997e+01 	6.357169e+01 	3.320627e+01 	1.400545e+01 	1.116642e-01 	1.116580e-01 	1.099871e-01 	0.000000e+00 	1.107079e-01 	1.107076e-01 	1.106268e-01 
4.273968e+02 	5.012409e+02 	4.903538e+01 	2.480869e+01 	1.113240e-01 	1.113216e-01 	1.106063e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.633233e+01 	4.985551e+01 	2.241359e+01 	1.110958e+01 	1.123298e-01 	1.123162e-01 	1.087629e-01 	0.000000e+00 	1.100962e-01 	1.100959e-01 	1.100154e-01 
1.221944e+01 	8.068192e+01 	3.430397e+01 	3.415851e+01 	1.116407e-01 	1.116348e-01 	1.100306e-01 	0.000000e+00 	1.104213e-01 	1.104210e-01 	1.103403e-01 
1.081955e+02 	2.330348e+02 	9.458287e+01 	3.025647e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.683041e+01 	2.003440e+02 	9.701681e+01 	8.649679e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.080953e+01 	6.538136e+01 	3.293858e+01 	1.163324e+01 	1.116646e-01 	1.116584e-01 	1.099860e-01 	0.000000e+00 	1.110209e-01 	1.110205e-01 	1.109394e-01 
2.930014e+01 	8.535921e+01 	2.186310e+01 	3.419597e+01 	1.123636e-01 	1.123496e-01 	1.086963e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.079020e+02 	1.367478e+02 	1.159983e+01 	1.724595e+01 	1.154943e-01 	1.154457e-01 	1.030329e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.971839e+02 	1.068682e+03 	5.103620e+01 	2.046152e+01 	1.113024e-01 	1.113002e-01 	1.106424e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.305002e+02 	8.681838e+02 	8.579523e+01 	5.188842e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.391167e+01 	8.431176e+01 	4.447693e+01 	1.592316e+01 	1.114009e-01 	1.113977e-01 	1.104729e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.030053e+02 	2.206775e+02 	3.667269e+01 	8.099951e+01 	1.115299e-01 	1.115252e-01 	1.102298e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.345580e+02 	6.011723e+02 	1.602646e+01 	5.058783e+01 	1.134088e-01 	1.133834e-01 	1.067678e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.385670e+02 	6.700181e+02 	1.129414e+01 	2.015689e+01 	1.157266e-01 	1.156752e-01 	1.026114e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.810367e+01 	1.592230e+02 	3.669148e+01 	4.442788e+01 	1.115312e-01 	1.115266e-01 	1.102285e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.966866e+01 	8.816847e+01 	5.460109e+01 	1.389871e+01 	1.112941e-01 	1.112922e-01 	1.106687e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.894170e+02 	9.516466e+02 	2.029871e+01 	4.193087e+01 	1.125360e-01 	1.125201e-01 	1.083589e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.133622e+02 	7.465219e+02 	1.955222e+01 	1.360748e+01 	1.126491e-01 	1.126320e-01 	1.081525e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.322414e+01 	9.337374e+01 	1.658131e+01 	1.356830e+01 	1.132676e-01 	1.132438e-01 	1.070376e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.093566e+01 	1.028889e+02 	2.877380e+01 	2.317943e+01 	1.118181e-01 	1.118102e-01 	1.096985e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.686177e+01 	6.602778e+01 	1.670435e+01 	1.246167e+01 	1.132467e-01 	1.132232e-01 	1.070800e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.986359e+01 	1.773411e+02 	6.663334e+01 	6.084417e+01 	1.112077e-01 	1.112066e-01 	1.108290e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.451603e+01 	9.224661e+01 	2.406231e+01 	1.366827e+01 	1.121302e-01 	1.121188e-01 	1.091217e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.503789e+02 	8.557187e+02 	8.333495e+01 	2.200482e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.484472e+02 	3.324871e+02 	7.067031e+01 	1.336961e+01 	1.111825e-01 	1.111815e-01 	1.108706e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.258296e+02 	2.689860e+02 	3.149983e+01 	1.165654e+01 	1.116869e-01 	1.116805e-01 	1.099335e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.684058e+02 	5.149835e+02 	1.186065e+01 	3.471708e+01 	1.153003e-01 	1.152538e-01 	1.033693e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.602314e+02 	7.590377e+02 	6.558040e+01 	3.322589e+01 	1.112045e-01 	1.112033e-01 	1.108265e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.207606e+01 	1.668173e+02 	4.152901e+01 	4.321222e+01 	1.114312e-01 	1.114276e-01 	1.104145e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.898174e+02 	2.454739e+02 	3.144084e+01 	2.421565e+01 	1.116898e-01 	1.116833e-01 	1.099292e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.011936e+02 	1.764808e+02 	6.349873e+01 	1.178848e+01 	1.112202e-01 	1.112190e-01 	1.108062e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.494697e+02 	1.049995e+03 	5.786266e+01 	4.266245e+01 	1.112482e-01 	1.112466e-01 	1.107438e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.282959e+01 	1.610438e+02 	4.354703e+01 	9.466715e+01 	1.114157e-01 	1.114124e-01 	1.104455e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.191372e+02 	9.906916e+02 	1.848320e+01 	5.307122e+01 	1.128342e-01 	1.128150e-01 	1.078125e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.589769e+02 	2.939630e+02 	2.182295e+01 	1.316312e+01 	1.123431e-01 	1.123294e-01 	1.087198e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.346352e+01 	4.944904e+01 	2.428064e+01 	1.170487e+01 	1.121627e-01 	1.121509e-01 	1.090709e-01 	0.000000e+00 	1.099311e-01 	1.099308e-01 	1.098505e-01 
1.185662e+01 	7.909784e+01 	3.401377e+01 	3.322744e+01 	1.116514e-01 	1.116454e-01 	1.100109e-01 	0.000000e+00 	1.103743e-01 	1.103740e-01 	1.102934e-01 
3.960697e+02 	5.539923e+02 	7.474116e+01 	8.318151e+01 	1.111824e-01 	1.111749e-01 	1.109004e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.037516e+02 	6.529356e+02 	2.771736e+01 	2.146659e+01 	1.118620e-01 	1.118535e-01 	1.096035e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.619617e+02 	9.169949e+02 	6.682680e+01 	8.820649e+01 	1.111980e-01 	1.111969e-01 	1.108374e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.135044e+01 	6.613214e+01 	1.986655e+01 	3.491516e+01 	1.126883e-01 	1.126707e-01 	1.081106e-01 	0.000000e+00 	1.094542e-01 	1.094539e-01 	1.093739e-01 
7.444364e+01 	1.439767e+02 	2.529445e+01 	4.423863e+01 	1.120277e-01 	1.120174e-01 	1.093088e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.511877e+02 	1.054405e+03 	2.292872e+01 	8.028805e+01 	1.122220e-01 	1.122096e-01 	1.089362e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.633720e+01 	1.621200e+02 	2.184872e+01 	5.393410e+01 	1.123455e-01 	1.123318e-01 	1.087221e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.208689e+01 	1.879860e+02 	9.891309e+01 	1.698601e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.950644e+01 	9.445717e+01 	3.246175e+01 	4.248898e+01 	1.116837e-01 	1.116773e-01 	1.099509e-01 	0.000000e+00 	1.109170e-01 	1.109167e-01 	1.108357e-01 
7.584706e+01 	1.945158e+02 	3.676830e+01 	8.190043e+01 	1.115296e-01 	1.115249e-01 	1.102318e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.592917e+02 	2.471436e+02 	4.277057e+01 	4.508129e+01 	1.114075e-01 	1.114041e-01 	1.104555e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.707449e+02 	3.898551e+02 	3.317802e+01 	8.593214e+01 	1.116262e-01 	1.116205e-01 	1.100452e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.099550e+01 	1.204480e+02 	5.546818e+01 	1.398428e+01 	1.112753e-01 	1.112735e-01 	1.107053e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.559006e+02 	4.362901e+02 	3.900852e+01 	4.138097e+01 	1.114728e-01 	1.114687e-01 	1.103294e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.372998e+02 	2.155644e+02 	2.568583e+01 	5.257877e+01 	1.119951e-01 	1.119852e-01 	1.093654e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.095148e+02 	3.547584e+02 	6.723036e+01 	7.801324e+01 	1.111989e-01 	1.111979e-01 	1.108423e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.220003e+02 	2.454636e+02 	1.205976e+01 	1.140358e+01 	1.151660e-01 	1.151211e-01 	1.036122e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.412868e+02 	3.190607e+02 	1.320963e+01 	6.456429e+01 	1.144945e-01 	1.144571e-01 	1.048123e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.211243e+02 	2.206162e+02 	8.608266e+01 	1.340918e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.178783e+01 	1.193759e+02 	5.609754e+01 	3.149056e+01 	1.112754e-01 	1.112736e-01 	1.107047e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.817811e+02 	7.180004e+02 	1.085585e+01 	2.536343e+01 	1.161027e-01 	1.160471e-01 	1.019463e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.108187e+02 	1.490406e+02 	2.541416e+01 	1.280777e+01 	1.120159e-01 	1.120057e-01 	1.093284e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.098166e+01 	1.501201e+02 	7.882770e+01 	3.031073e+01 	1.111446e-01 	1.111388e-01 	1.110042e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.409345e+01 	5.968471e+01 	1.943225e+01 	1.615900e+01 	1.127049e-01 	1.126872e-01 	1.080724e-01 	0.000000e+00 	1.106988e-01 	1.106985e-01 	1.106176e-01 
4.422337e+02 	5.508029e+02 	1.718924e+01 	9.137996e+01 	1.131074e-01 	1.130853e-01 	1.073172e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.108421e+01 	7.527288e+01 	4.741570e+01 	1.677297e+01 	1.113804e-01 	1.113775e-01 	1.105084e-01 	0.000000e+00 	1.109394e-01 	1.109391e-01 	1.108581e-01 
1.091925e+01 	1.397933e+02 	8.983539e+01 	3.903862e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.127060e+01 	2.000934e+02 	7.541023e+01 	9.341258e+01 	1.111911e-01 	1.111824e-01 	1.108904e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.609713e+02 	2.687229e+02 	8.128364e+01 	2.646794e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999997e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.077731e+02 	2.532781e+02 	2.297415e+01 	2.253088e+01 	1.122210e-01 	1.122085e-01 	1.089461e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.928836e+01 	1.372208e+02 	3.016058e+01 	8.777182e+01 	1.117770e-01 	1.117695e-01 	1.097789e-01 	0.000000e+00 	1.108014e-01 	1.108011e-01 	1.107202e-01 
8.664498e+02 	9.649225e+02 	6.711628e+01 	3.135642e+01 	1.111963e-01 	1.111952e-01 	1.108397e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.283968e+02 	3.594944e+02 	1.143268e+01 	1.966498e+01 	1.156177e-01 	1.155677e-01 	1.028073e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.626957e+01 	1.179372e+02 	1.994664e+01 	8.172094e+01 	1.126463e-01 	1.126293e-01 	1.081834e-01 	0.000000e+00 	1.099365e-01 	1.099362e-01 	1.098559e-01 
1.490153e+02 	1.816628e+02 	1.765033e+01 	1.499716e+01 	1.130071e-01 	1.129861e-01 	1.075064e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.340838e+01 	4.487083e+01 	1.026942e+01 	1.119304e+01 	1.167255e-01 	1.166627e-01 	1.008782e-01 	0.000000e+00 	1.100733e-01 	1.100730e-01 	1.099926e-01 
2.209336e+02 	2.904316e+02 	3.193220e+01 	3.756582e+01 	1.116706e-01 	1.116643e-01 	1.099639e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.221459e+02 	2.455785e+02 	3.860611e+01 	8.482647e+01 	1.114847e-01 	1.114805e-01 	1.103131e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.515389e+02 	4.937122e+02 	1.702621e+01 	2.514710e+01 	1.131460e-01 	1.131235e-01 	1.072467e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.006009e+01 	1.334648e+02 	7.306839e+01 	5.033629e+01 	1.111909e-01 	1.111899e-01 	1.108426e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.080804e+02 	1.512431e+02 	1.233790e+01 	3.082479e+01 	1.149899e-01 	1.149469e-01 	1.039307e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.762749e+02 	8.450048e+02 	5.568876e+01 	1.304109e+01 	1.112639e-01 	1.112621e-01 	1.107156e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.450456e+01 	7.384479e+01 	1.602192e+01 	4.331831e+01 	1.134844e-01 	1.134581e-01 	1.066602e-01 	0.000000e+00 	1.095155e-01 	1.095152e-01 	1.094352e-01 
1.192210e+02 	1.705948e+02 	1.345764e+01 	3.791624e+01 	1.143744e-01 	1.143384e-01 	1.050322e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.300057e+01 	1.059224e+02 	2.515943e+01 	3.776239e+01 	1.120455e-01 	1.120351e-01 	1.092794e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.884544e+02 	2.260565e+02 	1.567175e+01 	2.193044e+01 	1.135171e-01 	1.134904e-01 	1.065770e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.258631e+02 	1.094629e+03 	7.511123e+01 	9.365513e+01 	1.111783e-01 	1.111709e-01 	1.109013e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.152384e+02 	1.439293e+02 	1.358285e+01 	1.510801e+01 	1.143150e-01 	1.142796e-01 	1.051391e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.409366e+02 	8.852690e+02 	5.072711e+01 	9.360525e+01 	1.113058e-01 	1.113036e-01 	1.106374e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.925389e+02 	3.038512e+02 	2.827576e+01 	8.303654e+01 	1.118342e-01 	1.118261e-01 	1.096612e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.071994e+01 	1.556460e+02 	5.896098e+01 	7.596506e+01 	1.112608e-01 	1.112591e-01 	1.107297e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.021878e+01 	2.252607e+02 	6.886103e+01 	6.618094e+01 	1.111940e-01 	1.111929e-01 	1.108538e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.307092e+01 	5.876541e+01 	2.398070e+01 	2.171379e+01 	1.121909e-01 	1.121789e-01 	1.090192e-01 	0.000000e+00 	1.098747e-01 	1.098743e-01 	1.097941e-01 
1.068893e+02 	1.741762e+02 	4.469777e+01 	2.258913e+01 	1.113808e-01 	1.113778e-01 	1.105073e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.436018e+02 	9.878825e+02 	1.371619e+01 	3.056457e+01 	1.142472e-01 	1.142125e-01 	1.052497e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.348801e+01 	3.462006e+01 	1.041676e+01 	1.071529e+01 	1.166227e-01 	1.165610e-01 	1.010724e-01 	0.000000e+00 	1.081681e-01 	1.081677e-01 	1.080887e-01 
3.605543e+01 	8.313466e+01 	3.186057e+01 	1.521866e+01 	1.116889e-01 	1.116825e-01 	1.099394e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.503317e+01 	1.248974e+02 	8.465644e+01 	1.520780e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.468832e+02 	1.096943e+03 	6.409185e+01 	8.596783e+01 	1.112114e-01 	1.112102e-01 	1.108120e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.869709e+01 	8.454703e+01 	1.173395e+01 	1.411599e+01 	1.154020e-01 	1.153543e-01 	1.032015e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.477970e+01 	1.128932e+02 	6.114552e+01 	2.696802e+01 	1.112443e-01 	1.112428e-01 	1.107604e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.617675e+01 	1.112581e+02 	5.795472e+01 	1.712660e+01 	1.112606e-01 	1.112590e-01 	1.107321e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.229789e+01 	8.268345e+01 	1.857870e+01 	2.180686e+01 	1.128349e-01 	1.128157e-01 	1.078299e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.970695e+02 	3.494974e+02 	1.455865e+01 	3.786922e+01 	1.138976e-01 	1.138668e-01 	1.058856e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.304158e+01 	1.698301e+02 	8.466265e+01 	5.212588e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999996e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.080102e+02 	2.365716e+02 	5.245804e+01 	7.610336e+01 	1.112952e-01 	1.112932e-01 	1.106668e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.226355e+02 	4.468244e+02 	2.900976e+01 	9.517915e+01 	1.117950e-01 	1.117873e-01 	1.097310e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.069884e+01 	9.603877e+01 	2.823439e+01 	1.710554e+01 	1.118463e-01 	1.118381e-01 	1.096463e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.586185e+01 	1.121030e+02 	3.221323e+01 	3.402793e+01 	1.116716e-01 	1.116654e-01 	1.099704e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.311708e+02 	1.982322e+02 	5.571882e+01 	1.134251e+01 	1.112681e-01 	1.112664e-01 	1.107166e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.766812e+01 	1.748183e+02 	2.443633e+01 	5.271389e+01 	1.120926e-01 	1.120816e-01 	1.091874e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.147817e+01 	9.936540e+01 	1.038599e+01 	2.750124e+01 	1.165705e-01 	1.165095e-01 	1.011373e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.433415e+01 	8.174572e+01 	3.692174e+01 	2.048983e+01 	1.115434e-01 	1.115386e-01 	1.102096e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.121014e+01 	1.744688e+02 	8.064577e+01 	8.261287e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.375932e+02 	5.028919e+02 	5.448073e+01 	1.081799e+01 	1.112743e-01 	1.112724e-01 	1.106991e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.371609e+02 	6.589080e+02 	1.017003e+01 	1.157708e+01 	1.167902e-01 	1.167266e-01 	1.007383e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.555511e+02 	7.481809e+02 	7.128490e+01 	2.134490e+01 	1.111774e-01 	1.111765e-01 	1.108742e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.815004e+01 	1.469740e+02 	5.377730e+01 	1.504665e+01 	1.112857e-01 	1.112838e-01 	1.106856e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.903534e+01 	6.681359e+01 	1.608284e+01 	2.169542e+01 	1.134224e-01 	1.133969e-01 	1.067632e-01 	0.000000e+00 	1.109763e-01 	1.109760e-01 	1.108949e-01 
4.740674e+01 	1.533742e+02 	2.645432e+01 	7.951317e+01 	1.119527e-01 	1.119434e-01 	1.094500e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.282767e+02 	3.318263e+02 	6.788435e+01 	3.566529e+01 	1.111956e-01 	1.111946e-01 	1.108479e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.548755e+02 	1.874421e+02 	1.046584e+01 	2.210075e+01 	1.164812e-01 	1.164212e-01 	1.012877e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.909974e+01 	1.661603e+02 	6.519357e+01 	2.186701e+01 	1.112124e-01 	1.112112e-01 	1.108208e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.808439e+02 	5.598435e+02 	5.269241e+01 	2.630717e+01 	1.112888e-01 	1.112868e-01 	1.106715e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.340655e+01 	1.120481e+02 	5.325215e+01 	3.538936e+01 	1.113027e-01 	1.113006e-01 	1.106537e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.396744e+02 	6.930382e+02 	2.377504e+01 	2.958878e+01 	1.121430e-01 	1.121313e-01 	1.090838e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.921074e+01 	9.960334e+01 	1.537276e+01 	5.501984e+01 	1.136387e-01 	1.136108e-01 	1.063711e-01 	0.000000e+00 	1.109613e-01 	1.109610e-01 	1.108800e-01 
6.538110e+02 	7.337538e+02 	1.421033e+01 	6.573249e+01 	1.140340e-01 	1.140016e-01 	1.056356e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.240023e+01 	2.060099e+02 	6.677079e+01 	6.683891e+01 	1.112050e-01 	1.112038e-01 	1.108344e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.435091e+01 	1.205152e+02 	5.712097e+01 	2.904328e+01 	1.112670e-01 	1.112653e-01 	1.107203e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.537501e+01 	1.037191e+02 	2.054106e+01 	1.780304e+01 	1.125129e-01 	1.124973e-01 	1.084163e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.299398e+01 	9.527473e+01 	6.816017e+01 	1.412058e+01 	1.112134e-01 	1.112122e-01 	1.108099e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.389539e+02 	1.693805e+02 	1.303602e+01 	1.739052e+01 	1.145869e-01 	1.145484e-01 	1.046499e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
